49	7	16
7	49	41
49	16	18
16	7	0
7	41	33
41	49	5
49	18	56
18	16	30
16	0	30
0	7	52
7	33	52
33	41	15
41	5	95
5	49	56
56	18	43
18	30	55
30	0	79
0	52	22
52	33	53
33	15	86
15	41	95
95	5	10
5	56	45
56	43	32
43	18	55
55	30	44
30	79	44
79	0	22
22	52	57
52	53	57
53	33	86
86	15	2
15	95	81
95	10	34
10	5	45
45	56	32
32	43	46
43	55	29
55	44	51
44	79	61
79	22	92
22	57	59
57	53	12
53	86	12
86	2	8
2	15	81
81	95	34
34	10	80
10	45	80
45	32	50
32	46	88
46	43	29
29	55	51
51	44	90
44	61	90
61	79	92
92	22	59
59	57	39
57	12	39
12	86	8
8	2	40
2	81	70
81	34	91
34	80	83
80	45	50
50	32	88
88	46	37
46	29	37
29	51	17
51	90	99
90	61	20
61	92	72
92	59	98
59	39	11
39	12	82
12	8	82
8	40	1
40	2	70
70	81	91
91	34	83
83	80	4
80	50	4
50	88	36
88	37	35
37	29	17
17	51	99
99	90	69
90	20	69
20	61	72
72	92	98
98	59	11
11	39	75
39	82	75
82	8	1
1	40	87
40	70	77
70	91	26
91	83	93
83	4	14
4	50	36
36	88	35
35	37	47
37	17	47
17	99	28
99	69	28
69	20	74
20	72	6
72	98	48
98	11	48
11	75	71
75	82	94
82	1	94
1	87	84
87	40	77
77	70	26
26	91	93
93	83	14
14	4	27
4	36	27
36	35	67
35	47	60
47	17	28
28	69	13
69	74	13
74	20	6
6	72	48
48	11	71
71	75	3
75	94	3
94	1	84
84	87	97
87	77	31
77	26	31
26	93	65
93	14	73
14	27	73
27	36	67
67	35	60
60	47	42
47	28	42
28	13	42
13	74	62
74	6	89
6	48	25
48	71	25
71	3	38
3	94	84
84	97	21
97	87	31
31	26	65
65	93	73
73	27	68
27	67	68
67	60	64
60	42	19
42	13	96
13	62	96
62	74	89
89	6	25
25	71	38
38	3	21
3	84	21
21	97	24
97	31	23
31	65	23
65	73	58
73	68	58
68	67	64
64	60	19
19	42	96
96	62	85
62	89	9
89	25	9
25	38	9
38	21	63
21	24	63
24	97	23
23	65	58
58	68	76
68	64	76
64	19	66
19	96	66
96	85	66
85	62	9
9	38	63
63	24	54
24	23	78
23	58	78
58	76	78
76	64	66
66	85	54
85	9	63
63	54	85
54	24	78
78	76	54
76	66	54
