23	54	60
54	23	3
23	60	75
60	54	85
54	3	87
3	23	99
23	75	70
60	85	33
85	54	92
54	87	92
87	3	22
3	99	55
99	23	70
33	85	25
85	92	35
92	87	4
87	22	4
22	3	55
55	99	78
99	70	56
25	85	35
35	92	53
92	4	53
4	22	16
22	55	14
55	78	24
78	99	56
25	35	40
35	53	40
53	4	73
4	16	57
16	22	86
22	14	86
14	55	24
24	78	39
78	56	72
25	40	19
40	53	74
53	73	74
73	4	57
57	16	42
16	86	94
86	14	21
14	24	48
24	39	48
39	78	72
19	40	50
40	74	50
74	73	82
73	57	69
57	42	10
42	16	75
16	94	75
94	86	63
86	21	1
21	14	93
14	48	47
48	39	13
39	72	71
50	74	77
74	82	77
82	73	98
73	69	98
69	57	28
57	10	28
10	42	33
42	75	60
75	94	70
94	63	56
63	86	1
1	21	29
21	93	62
93	14	47
47	48	20
48	13	20
13	39	71
50	77	11
77	82	46
82	98	45
98	69	79
69	28	26
28	10	19
10	33	25
33	42	60
60	75	23
75	70	23
70	94	56
56	63	72
63	1	72
1	29	71
29	21	37
21	62	37
62	93	8
93	47	31
47	20	31
20	13	58
13	71	58
11	77	46
46	82	45
45	98	95
98	79	61
79	69	34
69	26	34
26	28	19
19	10	25
25	33	85
33	60	85
60	23	54
23	70	99
70	56	99
56	72	78
72	1	71
71	29	58
29	37	64
37	62	36
62	8	30
8	93	44
93	31	96
31	20	97
20	58	97
11	46	59
46	45	84
45	95	84
95	98	89
98	61	44
61	79	32
79	34	9
34	26	11
26	19	50
19	25	40
25	85	35
85	60	54
99	56	78
78	72	39
72	71	39
71	58	13
58	29	64
64	37	36
36	62	30
30	8	12
8	44	61
44	93	18
93	96	18
96	31	66
31	97	66
97	58	64
59	46	84
84	95	76
95	89	83
89	98	44
44	61	8
61	32	17
32	79	9
9	34	59
34	11	59
11	26	50
50	19	40
40	25	35
39	71	13
13	58	20
58	64	97
64	36	90
36	30	43
30	12	0
12	8	67
8	61	67
44	18	51
18	96	91
96	66	68
66	97	90
97	64	90
59	84	80
84	76	80
76	95	83
83	89	41
89	44	41
44	8	93
8	61	67
61	17	81
17	32	52
32	9	80
9	59	80
59	11	46
11	50	77
50	40	74
20	58	97
97	64	90
90	36	43
43	30	0
0	12	38
12	67	7
44	51	41
51	18	91
91	96	68
68	66	43
66	90	43
80	76	52
76	83	49
83	41	27
41	44	51
44	93	18
8	67	12
67	61	81
81	17	6
17	52	6
52	32	80
80	59	84
59	46	84
46	11	77
77	50	74
97	90	66
90	43	66
43	0	68
0	38	65
38	12	7
7	67	81
41	51	2
51	91	88
91	68	65
68	43	0
52	76	49
49	83	27
27	41	2
41	51	2
51	44	18
12	67	7
67	81	7
81	6	5
6	52	49
52	80	76
80	84	76
66	43	68
68	0	65
65	38	88
38	7	15
7	81	5
2	51	88
88	91	65
65	68	0
52	49	6
49	27	6
27	2	5
2	51	88
7	81	5
5	6	27
6	49	27
49	52	76
88	38	15
15	7	5
2	88	15
88	65	38
65	0	38
6	27	5
5	2	15
2	88	15
7	5	15
5	27	2
88	15	2
15	5	2
15	88	38
15	5	2
