3680	1077	5812
1077	3680	6677
3680	5812	4455
5812	1077	6733
1077	6677	6733
6677	3680	9502
3680	4455	1265
4455	5812	4097
5812	6733	9968
6733	6677	6683
6677	9502	7094
9502	3680	9714
3680	1265	7923
1265	4455	7748
4455	4097	7748
4097	5812	5672
5812	9968	5672
9968	6733	6683
6683	6677	7094
7094	9502	7462
9502	9714	9047
9714	3680	684
3680	7923	684
7923	1265	4864
1265	7748	3368
7748	4097	4417
4097	5672	300
5672	9968	8567
9968	6683	7094
7094	7462	2563
7462	9502	7688
9502	9047	7688
9047	9714	1874
9714	684	6825
684	7923	3644
7923	4864	7353
4864	1265	2691
1265	3368	2691
3368	7748	6863
7748	4417	3305
4417	4097	6472
4097	300	6472
300	5672	8567
8567	9968	7094
7094	2563	6544
2563	7462	4946
7462	7688	5806
7688	9047	3049
9047	1874	9444
1874	9714	9496
9714	6825	9496
6825	684	3644
3644	7923	1288
7923	7353	1288
7353	4864	4996
4864	2691	4996
2691	3368	3670
3368	6863	3670
6863	7748	3305
3305	4417	8047
4417	6472	8047
6472	300	4257
300	8567	3477
8567	7094	6544
6544	2563	7617
2563	4946	7887
4946	7462	5806
5806	7688	2143
7688	3049	2143
3049	9047	6368
9047	9444	6368
9444	1874	9496
9496	6825	6708
6825	3644	6708
3644	1288	6708
1288	7353	5778
7353	4996	6572
4996	2691	3670
3670	6863	1099
6863	3305	8257
3305	8047	6092
8047	6472	5671
6472	4257	9039
4257	300	5520
300	3477	2601
3477	8567	1974
8567	6544	7617
7617	2563	7887
7887	4946	2468
4946	5806	2468
5806	2143	3714
2143	3049	4377
3049	6368	6713
6368	9444	2369
9444	9496	2215
9496	6708	2215
6708	1288	7066
1288	5778	8828
5778	7353	6572
6572	4996	5151
4996	3670	5151
3670	1099	5151
1099	6863	4674
6863	8257	4674
8257	3305	493
3305	6092	6401
6092	8047	675
8047	5671	675
5671	6472	9039
9039	4257	1305
4257	5520	1305
5520	300	2601
2601	3477	5947
3477	1974	2660
1974	8567	7617
7617	7887	5664
7887	2468	5664
2468	5806	6037
5806	3714	7682
3714	2143	4377
4377	3049	6713
6713	6368	487
6368	2369	487
2369	9444	2215
2215	6708	9777
6708	7066	5254
7066	1288	8828
8828	5778	1954
5778	6572	1954
6572	5151	1327
5151	1099	1327
1099	4674	3926
4674	8257	3268
8257	493	8861
493	3305	6401
6401	6092	675
675	5671	5448
5671	9039	4056
9039	1305	4056
1305	5520	1
5520	2601	5947
5947	3477	3871
3477	2660	3871
2660	1974	5664
1974	7617	5664
5664	2468	6037
6037	5806	7682
7682	3714	2404
3714	4377	2404
4377	6713	8386
6713	487	8386
487	2369	4859
2369	2215	9199
2215	9777	8822
9777	6708	520
6708	5254	520
5254	7066	1093
7066	8828	1954
1954	6572	4156
6572	1327	4156
1327	1099	3926
3926	4674	1180
4674	3268	1180
3268	8257	8861
8861	493	7131
493	6401	1453
6401	675	9523
675	5448	8526
5448	5671	4056
4056	1305	8672
1305	1	4033
1	5520	5947
5947	3871	3039
3871	2660	7047
2660	5664	7524
5664	6037	9416
6037	7682	9416
7682	2404	9843
2404	4377	9843
4377	8386	9843
8386	487	3184
487	4859	3184
4859	2369	9199
9199	2215	8822
8822	9777	9128
9777	520	9128
520	5254	2545
5254	1093	3621
1093	7066	7293
7066	1954	7293
1954	4156	3872
4156	1327	3872
1327	3926	2098
3926	1180	3102
1180	3268	1267
3268	8861	7159
8861	7131	7159
7131	493	1453
1453	6401	5656
6401	9523	5656
9523	675	7012
675	8526	7723
8526	5448	5059
5448	4056	5059
4056	8672	8746
8672	1305	6969
1305	4033	6969
4033	1	4345
1	5947	3039
3039	3871	7378
3871	7047	3615
7047	2660	2219
2660	7524	2219
7524	5664	1775
5664	9416	1775
9416	7682	3417
7682	9843	7719
9843	8386	3184
3184	4859	9911
4859	9199	9866
9199	8822	9866
8822	9128	9866
9128	520	8428
520	2545	8428
2545	5254	7286
5254	3621	9873
3621	1093	2372
1093	7293	4495
7293	1954	3872
3872	1327	2098
2098	3926	8403
3926	3102	5709
3102	1180	3895
1180	1267	1174
1267	3268	6879
3268	7159	6879
7159	7131	6879
7131	1453	8758
1453	5656	9317
5656	9523	4787
9523	7012	2504
7012	675	5296
675	7723	5296
7723	8526	4541
8526	5059	1475
5059	4056	8746
8746	8672	9285
8672	6969	9285
6969	4033	2922
4033	4345	2922
4345	1	1346
1	3039	5858
3039	7378	5858
7378	3871	3615
3615	7047	3019
7047	2219	4560
2219	7524	6761
7524	1775	2846
1775	9416	3417
3417	7682	7719
7719	9843	6954
9843	3184	6954
3184	9911	6954
9911	4859	1402
4859	9866	1402
9866	9128	2556
9128	8428	2556
8428	2545	1052
2545	7286	823
