387	22	203
203	680	915
680	146	915
146	141	65
141	194	65
194	468	344
344	652	420
420	798	8
8	86	806
806	356	687
687	842	209
209	824	605
605	353	426
426	413	547
413	944	96
944	541	972
541	904	972
904	538	769
538	992	272
992	903	272
903	943	202
943	841	33
33	549	385
385	60	930
930	709	309
309	939	685
685	858	183
183	856	444
444	23	496
496	74	757
757	778	214
214	738	47
738	546	47
546	796	533
796	550	677
677	714	173
714	164	173
164	277	411
277	403	818
403	941	377
377	648	588
588	442	63
63	395	949
949	554	360
360	956	127
127	900	679
679	186	213
213	907	901
901	10	325
325	396	361
396	686	361
686	387	62
387	203	881
203	915	881
915	146	46
146	65	46
65	194	974
194	344	790
344	420	607
420	8	993
8	806	519
806	687	443
687	209	476
209	605	165
605	426	4
426	547	248
547	413	96
96	944	972
972	904	769
769	538	219
538	272	219
272	903	202
202	943	933
943	33	274
33	385	737
385	930	129
930	309	211
309	685	797
685	183	945
183	444	756
444	496	762
496	757	70
757	214	350
214	47	195
47	546	533
533	796	244
796	677	244
677	173	338
173	164	411
411	277	818
818	403	828
403	377	7
377	588	973
588	63	14
63	949	501
949	360	801
360	127	188
127	679	931
679	213	931
213	901	524
901	325	820
325	361	820
361	686	589
686	62	589
62	387	881
881	915	130
915	46	130
46	65	171
65	974	171
974	194	790
790	344	607
607	420	993
993	8	519
519	806	443
443	687	476
476	209	165
165	605	4
4	426	248
248	547	249
547	96	34
96	972	149
972	769	149
769	219	925
219	272	181
272	202	181
202	933	656
933	943	274
274	33	737
737	385	129
129	930	211
211	309	797
797	685	945
945	183	756
756	444	762
762	496	70
70	757	350
350	214	195
195	47	190
47	533	190
533	244	875
244	677	338
338	173	76
173	411	76
411	818	500
818	828	730
828	403	7
7	377	973
973	588	14
14	63	501
501	949	801
801	360	188
188	127	931
931	213	716
213	524	716
524	901	820
820	361	860
361	589	860
589	62	123
62	881	287
881	130	287
130	46	481
46	171	481
171	974	647
974	790	382
790	607	775
607	993	703
993	519	517
519	443	873
443	476	878
476	165	641
165	4	641
4	248	263
248	249	646
249	547	34
34	96	149
149	769	925
925	219	604
219	181	604
181	202	656
656	933	407
933	274	633
274	737	75
737	129	630
129	211	991
211	797	448
797	945	343
945	756	199
756	762	19
762	70	507
70	350	668
350	195	751
195	190	11
190	533	875
875	244	435
244	338	435
338	76	391
76	411	500
500	818	730
730	828	336
828	7	184
7	973	660
973	14	77
14	501	332
501	801	288
801	188	271
188	931	180
931	716	180
716	524	388
524	820	9
820	860	867
860	589	374
589	123	374
123	62	287
287	130	174
130	481	174
481	171	695
171	647	695
647	974	382
382	790	775
775	607	703
703	993	517
517	519	873
873	443	878
878	476	641
641	4	593
4	263	593
263	248	646
646	249	611
249	34	440
34	149	518
149	925	518
925	604	558
604	181	839
181	656	839
656	407	776
407	933	633
633	274	75
75	737	630
630	129	991
991	211	448
448	797	343
343	945	199
199	756	19
19	762	507
507	70	668
668	350	751
751	195	11
11	190	280
190	875	280
875	435	625
435	338	391
391	76	157
76	500	157
500	730	698
730	336	621
336	828	184
184	7	660
660	973	77
77	14	332
332	501	288
288	801	271
271	188	180
180	716	230
716	388	230
388	524	9
9	820	867
867	860	262
860	374	262
374	123	48
123	287	886
287	174	886
174	481	430
481	695	430
695	647	791
647	382	345
382	775	268
775	703	768
703	517	684
517	873	788
873	878	918
878	641	108
641	593	108
593	263	710
263	646	710
646	611	197
611	249	440
440	34	518
518	925	558
558	604	871
604	839	871
839	656	776
776	407	626
407	633	487
633	75	729
75	630	98
630	991	98
991	448	906
448	343	551
343	199	551
199	19	352
19	507	520
507	668	896
668	751	701
751	11	17
11	280	545
280	875	625
625	435	717
435	391	717
391	157	864
157	500	698
698	730	621
621	336	53
336	184	682
184	660	577
660	77	154
77	332	725
332	288	13
288	271	178
271	180	870
180	230	870
230	388	644
388	9	221
9	867	221
867	262	101
262	374	139
374	48	139
48	123	886
886	174	37
174	430	37
430	695	964
695	791	964
791	647	345
345	382	268
268	775	768
768	703	684
684	517	788
788	873	918
918	878	108
108	593	100
593	710	100
710	646	197
197	611	105
611	440	718
440	518	455
518	558	455
