3411	3376	5903
3376	3411	2469
3411	5903	3129
5903	3376	7303
3376	2469	875
2469	3411	8284
3411	3129	1757
5903	7303	3996
7303	3376	1938
3376	875	9256
875	2469	8054
2469	8284	6918
8284	3411	5124
3411	1757	2060
3996	7303	527
7303	1938	543
1938	3376	9256
9256	875	4432
875	8054	4432
8054	2469	6918
6918	8284	4298
8284	5124	7087
5124	3411	2060
3996	527	3824
527	7303	543
543	1938	9286
1938	9256	9286
9256	4432	9892
4432	8054	6918
6918	4298	8563
4298	8284	7087
7087	5124	6081
3824	527	8164
527	543	9374
543	9286	9374
9286	9256	9892
9892	4432	7181
4432	6918	2405
6918	8563	6585
8563	4298	5741
4298	7087	5879
7087	6081	3342
6081	5124	9975
3824	8164	6964
8164	527	9374
9374	9286	9725
9286	9892	195
9892	7181	683
7181	4432	1988
4432	2405	1988
2405	6918	6585
6585	8563	6870
8563	5741	6870
5741	4298	7482
4298	5879	9321
5879	7087	3342
3342	6081	5018
6081	9975	2059
3824	6964	3111
6964	8164	4190
8164	9374	4190
9374	9725	4190
9725	9286	195
195	9892	683
683	7181	1155
7181	1988	1186
1988	2405	9577
2405	6585	7986
6585	6870	9939
6870	5741	7482
7482	4298	9321
9321	5879	3342
3342	5018	5228
5018	6081	4641
6081	2059	4641
3111	6964	6246
6964	4190	1595
4190	9725	5233
9725	195	8538
195	683	8538
683	1155	8538
1155	7181	6617
7181	1186	6924
1186	1988	8489
1988	9577	8489
9577	2405	7986
7986	6585	6161
6585	9939	6161
9939	6870	2651
6870	7482	2651
7482	9321	9459
9321	3342	5228
5228	5018	4641
6246	6964	1595
1595	4190	5233
5233	9725	3191
9725	8538	3191
8538	1155	6419
1155	6617	143
6617	7181	6924
6924	1186	7657
1186	8489	6630
8489	9577	6952
9577	7986	6161
6161	9939	1640
9939	2651	7052
2651	7482	9459
9459	9321	3991
9321	5228	3991
5228	4641	8218
6246	1595	1529
1595	5233	4970
5233	3191	8910
3191	8538	6419
6419	1155	1073
1155	143	1073
143	6617	9156
6617	6924	9156
6924	7657	5183
7657	1186	3682
1186	6630	3682
6630	8489	6952
6952	9577	6161
6161	1640	6952
1640	9939	7052
7052	2651	3269
2651	9459	3269
9459	3991	6057
3991	5228	8218
1529	1595	4970
4970	5233	8910
8910	3191	3418
3191	6419	3418
6419	1073	2139
1073	143	9890
143	9156	6584
9156	6924	5183
5183	7657	8567
7657	3682	8567
3682	6630	1195
6630	6952	6708
6952	1640	3977
1640	7052	9648
7052	3269	8527
3269	9459	6057
6057	3991	3345
3991	8218	3345
1529	4970	8891
4970	8910	1380
8910	3418	1380
3418	6419	2139
2139	1073	9890
9890	143	6995
143	6584	6995
6584	9156	921
9156	5183	1239
5183	8567	1239
8567	3682	6827
3682	1195	6827
1195	6630	6827
6630	6708	9618
6708	6952	7103
6952	3977	7103
